Incident Year,Incident Month,Operator,State,FAA Region,Flight Phase,Aircraft Damage
1990,7,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,COMMERCIAL,HI,AWP,APPROACH,0
1990,7,COMMERCIAL,NY,AEA,LANDING ROLL,0
1990,7,SHIPPING,MA,ANE,APPROACH,0
1990,7,COMMERCIAL,NJ,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,NC,ASO,LANDING ROLL,0
1990,7,SHIPPING,IN,AGL,LANDING ROLL,0
1990,7,BUSINESS,GA,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,NC,ASO,APPROACH,0
1990,7,COMMERCIAL,IL,AGL,APPROACH,0
1990,7,BUSINESS,OR,ANM,APPROACH,0
1990,7,BUSINESS,KY,ASO,CLIMB,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,0
1990,7,GOVERNMENT,TX,ASW,TAKEOFF RUN,0
1990,7,COMMERCIAL,LA,ASW,APPROACH,0
1990,7,GOVERNMENT,CA,AWP,APPROACH,0
1990,7,COMMERCIAL,SC,ASO,TAKEOFF RUN,0
1990,7,COMMERCIAL,KY,ASO,APPROACH,0
1990,7,COMMERCIAL,CA,AWP,APPROACH,0
1990,7,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1990,7,PRIVATE,OR,ANM,APPROACH,0
1990,7,COMMERCIAL,GA,ASO,CLIMB,0
1990,7,COMMERCIAL,UT,ANM,CLIMB,0
1990,7,COMMERCIAL,PA,AEA,APPROACH,1
1990,7,COMMERCIAL,KY,ASO,TAKEOFF RUN,0
1990,7,COMMERCIAL,VA,AEA,APPROACH,0
1990,7,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,UT,ANM,APPROACH,0
1990,7,COMMERCIAL,CA,AWP,TAKEOFF RUN,1
1990,7,COMMERCIAL,IL,AGL,CLIMB,0
1990,7,COMMERCIAL,NC,ASO,APPROACH,0
1990,7,GOVERNMENT,SC,ASO,APPROACH,0
1990,7,COMMERCIAL,FL,ASO,CLIMB,1
1990,7,BUSINESS,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,ID,ANM,CLIMB,0
1990,7,COMMERCIAL,MI,AGL,LANDING ROLL,1
1990,7,BUSINESS,NC,ASO,CLIMB,1
1990,7,COMMERCIAL,WA,ANM,CLIMB,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,1
1990,7,COMMERCIAL,CA,AWP,CLIMB,0
1990,7,COMMERCIAL,NC,ASO,APPROACH,0
1990,7,BUSINESS,OH,AGL,TAKEOFF RUN,1
1990,7,BUSINESS,GA,ASO,APPROACH,1
1990,7,COMMERCIAL,MD,AEA,TAKEOFF RUN,0
1990,7,BUSINESS,CA,AWP,TAKEOFF RUN,1
1990,7,SHIPPING,MA,ANE,APPROACH,0
1990,7,COMMERCIAL,TN,ASO,APPROACH,0
1990,7,COMMERCIAL,GA,ASO,APPROACH,0
1990,7,COMMERCIAL,NY,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,NY,AEA,LANDING ROLL,0
1990,7,GOVERNMENT,SC,ASO,APPROACH,0
1990,7,COMMERCIAL,UT,ANM,DESCENT,1
1990,7,BUSINESS,AK,AAL,CLIMB,0
1990,7,GOVERNMENT,CA,AWP,LANDING ROLL,0
1990,7,GOVERNMENT,MI,AGL,APPROACH,1
1990,7,PRIVATE,MA,ANE,APPROACH,0
1990,7,COMMERCIAL,NE,ACE,TAKEOFF RUN,0
1990,7,COMMERCIAL,NJ,AEA,TAKEOFF RUN,0
1990,7,PRIVATE,LA,ASW,TAKEOFF RUN,0
1990,7,COMMERCIAL,GA,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,CA,AWP,APPROACH,0
1990,7,GOVERNMENT,CA,AWP,CLIMB,0
1990,7,GOVERNMENT,NJ,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,7,COMMERCIAL,AR,ASW,LANDING ROLL,0
1990,7,BUSINESS,WI,AGL,CLIMB,1
1990,7,PRIVATE,CA,AWP,APPROACH,0
1990,7,BUSINESS,OH,AGL,APPROACH,0
1990,7,COMMERCIAL,AR,ASW,TAKEOFF RUN,0
1990,7,COMMERCIAL,HI,AWP,TAKEOFF RUN,1
1990,7,GOVERNMENT,KS,ACE,TAKEOFF RUN,1
1990,7,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,7,BUSINESS,PA,AEA,CLIMB,0
1990,7,BUSINESS,OH,AGL,APPROACH,0
1990,7,COMMERCIAL,NJ,AEA,LANDING ROLL,0
1990,7,BUSINESS,RI,ANE,APPROACH,1
1990,7,GOVERNMENT,NM,ASW,APPROACH,0
1990,7,BUSINESS,MI,AGL,TAKEOFF RUN,1
1990,7,COMMERCIAL,VA,AEA,APPROACH,0
1990,7,COMMERCIAL,PA,AEA,APPROACH,0
1990,7,COMMERCIAL,NJ,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,NJ,AEA,CLIMB,0
1990,7,COMMERCIAL,TN,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
1990,7,GOVERNMENT,IL,AGL,LANDING ROLL,0
1990,7,BUSINESS,CA,AWP,CLIMB,0
1990,7,COMMERCIAL,MN,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,NJ,AEA,CLIMB,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,BUSINESS,NJ,AEA,CLIMB,0
1990,7,COMMERCIAL,RI,ANE,APPROACH,0
1990,7,COMMERCIAL,CA,AWP,CLIMB,1
1990,7,COMMERCIAL,MO,ACE,APPROACH,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,GOVERNMENT,AR,ASW,APPROACH,0
1990,7,GOVERNMENT,SC,ASO,APPROACH,0
1990,7,BUSINESS,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,PA,AEA,LANDING ROLL,0
1990,7,GOVERNMENT,TX,ASW,APPROACH,0
1990,7,COMMERCIAL,IN,AGL,APPROACH,0
1990,7,BUSINESS,CA,AWP,APPROACH,0
1990,7,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,NJ,AEA,APPROACH,0
1990,7,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,TN,ASO,APPROACH,0
1990,7,COMMERCIAL,OH,AGL,LANDING ROLL,1
1990,7,GOVERNMENT,AZ,AWP,APPROACH,0
1990,7,GOVERNMENT,SC,ASO,APPROACH,0
1990,7,COMMERCIAL,MO,ACE,APPROACH,1
1990,7,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1990,7,BUSINESS,NY,AEA,PARKED,0
1990,7,BUSINESS,ME,ANE,LANDING ROLL,1
1990,7,GOVERNMENT,KS,ACE,APPROACH,0
1990,7,GOVERNMENT,NY,AEA,LANDING ROLL,0
1990,7,GOVERNMENT,WI,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,VA,AEA,APPROACH,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,PRIVATE,OR,ANM,DESCENT,1
1990,7,BUSINESS,IL,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,7,GOVERNMENT,TX,ASW,CLIMB,0
1990,7,BUSINESS,CA,AWP,TAKEOFF RUN,0
1990,7,COMMERCIAL,GA,ASO,CLIMB,0
1990,7,PRIVATE,CA,AWP,LANDING ROLL,0
1990,7,COMMERCIAL,VA,AEA,APPROACH,0
1990,7,COMMERCIAL,FL,ASO,APPROACH,0
1990,7,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,1
1990,7,SHIPPING,NJ,AEA,LANDING ROLL,0
1990,7,GOVERNMENT,MI,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,COMMERCIAL,MO,ACE,APPROACH,0
1990,7,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,0
1990,7,COMMERCIAL,IN,AGL,LANDING ROLL,0
1990,7,COMMERCIAL,WI,AGL,LANDING ROLL,0
1990,7,COMMERCIAL,MT,ANM,LANDING ROLL,1
1990,7,COMMERCIAL,OH,AGL,CLIMB,1
1990,7,COMMERCIAL,PA,AEA,APPROACH,0
1990,7,COMMERCIAL,HI,AWP,LANDING ROLL,1
1990,7,BUSINESS,VA,AEA,CLIMB,1
1990,7,COMMERCIAL,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,CO,ANM,CLIMB,0
1990,7,COMMERCIAL,TN,ASO,APPROACH,0
1990,7,COMMERCIAL,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,MO,ACE,LANDING ROLL,0
1990,7,BUSINESS,OH,AGL,CLIMB,1
1990,7,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,MA,ANE,LANDING ROLL,1
1990,7,GOVERNMENT,CA,AWP,TAKEOFF RUN,0
1990,7,GOVERNMENT,NY,AEA,CLIMB,0
1990,7,BUSINESS,IL,AGL,LANDING ROLL,1
1990,7,COMMERCIAL,MO,ACE,CLIMB,1
1990,7,GOVERNMENT,CA,AWP,TAKEOFF RUN,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,GOVERNMENT,AR,ASW,APPROACH,0
1990,7,BUSINESS,KY,ASO,APPROACH,0
1990,7,PRIVATE,KY,ASO,APPROACH,0
1990,7,BUSINESS,CT,ANE,CLIMB,1
1990,7,COMMERCIAL,TX,ASW,LANDING ROLL,0
1990,7,BUSINESS,NY,AEA,CLIMB,0
1990,7,COMMERCIAL,IL,AGL,APPROACH,0
1990,7,COMMERCIAL,NY,AEA,APPROACH,0
1990,7,PRIVATE,PA,AEA,LANDING ROLL,1
1990,7,COMMERCIAL,NJ,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,COMMERCIAL,MN,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,BUSINESS,GA,ASO,APPROACH,0
1990,7,PRIVATE,ID,ANM,APPROACH,0
1990,7,GOVERNMENT,IA,ACE,APPROACH,0
1990,7,GOVERNMENT,TX,ASW,CLIMB,1
1990,7,COMMERCIAL,MO,ACE,APPROACH,0
1990,7,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,7,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,MI,AGL,CLIMB,0
1990,7,COMMERCIAL,PA,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,NJ,AEA,DESCENT,0
1990,7,COMMERCIAL,OH,AGL,LANDING ROLL,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,0
1990,7,BUSINESS,NJ,AEA,CLIMB,0
1990,7,COMMERCIAL,VA,AEA,APPROACH,0
1990,7,COMMERCIAL,NJ,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,APPROACH,0
1990,7,GOVERNMENT,AZ,AWP,CLIMB,0
1990,7,COMMERCIAL,TX,ASW,TAKEOFF RUN,1
1990,7,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,7,COMMERCIAL,PA,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,PA,AEA,LANDING ROLL,0
1990,7,COMMERCIAL,CA,AWP,CLIMB,1
1990,7,COMMERCIAL,WI,AGL,APPROACH,0
1990,7,COMMERCIAL,PA,AEA,APPROACH,0
1990,7,COMMERCIAL,WA,ANM,APPROACH,0
1990,7,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,0
1990,7,GOVERNMENT,CA,AWP,APPROACH,0
1990,7,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
1990,7,GOVERNMENT,CA,AWP,APPROACH,0
1990,7,BUSINESS,CT,ANE,TAKEOFF RUN,0
1990,7,COMMERCIAL,TX,ASW,CLIMB,0
1990,7,GOVERNMENT,CA,AWP,APPROACH,0
1990,7,COMMERCIAL,PA,AEA,LANDING ROLL,0
1990,8,PRIVATE,IL,AGL,APPROACH,0
1990,8,GOVERNMENT,WV,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,IL,AGL,APPROACH,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,COMMERCIAL,ME,ANE,CLIMB,0
1990,8,BUSINESS,MD,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,NY,AEA,CLIMB,0
1990,8,COMMERCIAL,NY,AEA,APPROACH,1
1990,8,BUSINESS,IL,AGL,LANDING ROLL,0
1990,8,GOVERNMENT,NY,AEA,APPROACH,0
1990,8,BUSINESS,MI,AGL,CLIMB,0
1990,8,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1990,8,COMMERCIAL,KY,ASO,APPROACH,1
1990,8,COMMERCIAL,TN,ASO,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,AL,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,IL,AGL,APPROACH,0
1990,8,COMMERCIAL,AK,AAL,APPROACH,1
1990,8,COMMERCIAL,WI,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,IL,AGL,CLIMB,0
1990,8,PRIVATE,CT,ANE,APPROACH,1
1990,8,COMMERCIAL,NC,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,GA,ASO,APPROACH,0
1990,8,COMMERCIAL,NY,AEA,TAKEOFF RUN,1
1990,8,COMMERCIAL,AK,AAL,TAKEOFF RUN,0
1990,8,COMMERCIAL,PA,AEA,CLIMB,0
1990,8,COMMERCIAL,MD,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,VA,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,TN,ASO,APPROACH,0
1990,8,COMMERCIAL,TN,ASO,LANDING ROLL,0
1990,8,BUSINESS,ID,ANM,APPROACH,1
1990,8,COMMERCIAL,OH,AGL,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,8,GOVERNMENT,MI,AGL,TAKEOFF RUN,0
1990,8,BUSINESS,GA,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,TX,ASW,LANDING ROLL,0
1990,8,COMMERCIAL,AR,ASW,LANDING ROLL,0
1990,8,COMMERCIAL,VA,AEA,APPROACH,0
1990,8,COMMERCIAL,NY,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,PA,AEA,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,8,COMMERCIAL,OH,AGL,TAKEOFF RUN,0
1990,8,PRIVATE,MO,ACE,CLIMB,1
1990,8,COMMERCIAL,TX,ASW,LANDING ROLL,0
1990,8,PRIVATE,FL,ASO,CLIMB,0
1990,8,BUSINESS,FL,ASO,LANDING ROLL,0
1990,8,COMMERCIAL,CT,ANE,TAKEOFF RUN,1
1990,8,COMMERCIAL,VA,AEA,TAKEOFF RUN,0
1990,8,PRIVATE,AR,ASW,LANDING ROLL,1
1990,8,BUSINESS,WA,ANM,CLIMB,0
1990,8,COMMERCIAL,VA,AEA,LANDING ROLL,0
1990,8,COMMERCIAL,HI,AWP,LANDING ROLL,0
1990,8,GOVERNMENT,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,BUSINESS,CA,AWP,LANDING ROLL,0
1990,8,BUSINESS,MI,AGL,APPROACH,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,COMMERCIAL,VA,AEA,TAKEOFF RUN,0
1990,8,COMMERCIAL,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,MN,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,CA,AWP,APPROACH,1
1990,8,GOVERNMENT,MS,ASO,LANDING ROLL,0
1990,8,BUSINESS,CT,ANE,TAKEOFF RUN,0
1990,8,BUSINESS,CT,ANE,TAKEOFF RUN,0
1990,8,COMMERCIAL,TX,ASW,DESCENT,0
1990,8,COMMERCIAL,GA,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,CA,AWP,APPROACH,0
1990,8,GOVERNMENT,LA,ASW,LANDING ROLL,0
1990,8,COMMERCIAL,AZ,AWP,CLIMB,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,PRIVATE,CT,ANE,TAKEOFF RUN,0
1990,8,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,IA,ACE,CLIMB,0
1990,8,BUSINESS,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,NV,AWP,DESCENT,1
1990,8,GOVERNMENT,TX,ASW,LANDING ROLL,0
1990,8,GOVERNMENT,NY,AEA,APPROACH,0
1990,8,COMMERCIAL,MT,ANM,LANDING ROLL,0
1990,8,COMMERCIAL,UT,ANM,CLIMB,0
1990,8,COMMERCIAL,NE,ACE,TAKEOFF RUN,0
1990,8,GOVERNMENT,VA,AEA,TAKEOFF RUN,0
1990,8,GOVERNMENT,VA,AEA,TAKEOFF RUN,0
1990,8,BUSINESS,AK,AAL,LANDING ROLL,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,PRIVATE,WA,ANM,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,BUSINESS,MI,AGL,LANDING ROLL,1
1990,8,COMMERCIAL,NY,AEA,CLIMB,1
1990,8,COMMERCIAL,CA,AWP,APPROACH,0
1990,8,GOVERNMENT,TX,ASW,CLIMB,0
1990,8,COMMERCIAL,TN,ASO,APPROACH,1
1990,8,COMMERCIAL,NY,AEA,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,TN,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,WA,ANM,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,GOVERNMENT,LA,ASW,CLIMB,0
1990,8,COMMERCIAL,NY,AEA,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,ME,ANE,TAKEOFF RUN,0
1990,8,GOVERNMENT,OR,ANM,APPROACH,0
1990,8,GOVERNMENT,MI,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,IL,AGL,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,MO,ACE,LANDING ROLL,0
1990,8,COMMERCIAL,TN,ASO,APPROACH,1
1990,8,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,8,COMMERCIAL,GA,ASO,APPROACH,0
1990,8,COMMERCIAL,CA,AWP,CLIMB,0
1990,8,BUSINESS,WI,AGL,TAKEOFF RUN,1
1990,8,COMMERCIAL,IL,AGL,TAKEOFF RUN,1
1990,8,BUSINESS,GA,ASO,APPROACH,1
1990,8,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1990,8,GOVERNMENT,MN,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,WI,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,OK,ASW,CLIMB,0
1990,8,COMMERCIAL,NE,ACE,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,8,GOVERNMENT,SC,ASO,APPROACH,0
1990,8,GOVERNMENT,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,OK,ASW,LANDING ROLL,0
1990,8,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,MI,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,TX,ASW,DESCENT,0
1990,8,GOVERNMENT,OH,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,DESCENT,0
1990,8,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
1990,8,GOVERNMENT,MI,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,8,BUSINESS,PA,AEA,LANDING ROLL,1
1990,8,COMMERCIAL,OH,AGL,CLIMB,0
1990,8,COMMERCIAL,AK,AAL,TAKEOFF RUN,0
1990,8,COMMERCIAL,IL,AGL,CLIMB,0
1990,8,COMMERCIAL,FL,ASO,CLIMB,0
1990,8,COMMERCIAL,MN,AGL,APPROACH,0
1990,8,COMMERCIAL,PA,AEA,TAKEOFF RUN,1
1990,8,SHIPPING,KY,ASO,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,8,COMMERCIAL,SC,ASO,APPROACH,0
1990,8,COMMERCIAL,CO,ANM,LANDING ROLL,0
1990,8,COMMERCIAL,NC,ASO,LANDING ROLL,0
1990,8,BUSINESS,MD,AEA,TAKEOFF RUN,0
1990,8,COMMERCIAL,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,IN,AGL,TAKEOFF RUN,1
1990,8,BUSINESS,IN,AGL,APPROACH,0
1990,8,PRIVATE,OR,ANM,LANDING ROLL,0
1990,8,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1990,8,BUSINESS,MA,ANE,CLIMB,0
1990,8,BUSINESS,OH,AGL,APPROACH,0
1990,8,COMMERCIAL,MI,AGL,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,CLIMB,1
1990,8,BUSINESS,FL,ASO,CLIMB,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,BUSINESS,LA,ASW,APPROACH,0
1990,8,COMMERCIAL,PA,AEA,APPROACH,0
1990,8,COMMERCIAL,CA,AWP,APPROACH,0
1990,8,BUSINESS,AZ,AWP,LOCAL,1
1990,8,GOVERNMENT,NJ,AEA,CLIMB,0
1990,8,COMMERCIAL,CA,AWP,LANDING ROLL,0
1990,8,COMMERCIAL,MI,AGL,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,CLIMB,1
1990,8,COMMERCIAL,NJ,AEA,APPROACH,0
1990,8,COMMERCIAL,WI,AGL,TAKEOFF RUN,0
1990,8,COMMERCIAL,MI,AGL,APPROACH,0
1990,8,COMMERCIAL,TN,ASO,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,NC,ASO,APPROACH,0
1990,8,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
1990,8,GOVERNMENT,NY,AEA,CLIMB,0
1990,8,COMMERCIAL,UT,ANM,CLIMB,0
1990,8,COMMERCIAL,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,MN,AGL,LANDING ROLL,0
1990,8,BUSINESS,NE,ACE,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,CLIMB,0
1990,8,SHIPPING,OK,ASW,DESCENT,0
1990,8,COMMERCIAL,TX,ASW,CLIMB,0
1990,8,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,8,COMMERCIAL,TX,ASW,CLIMB,0
1990,8,COMMERCIAL,AK,AAL,TAKEOFF RUN,0
1990,8,COMMERCIAL,OH,AGL,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,LA,ASW,CLIMB,0
1990,8,COMMERCIAL,CA,AWP,APPROACH,0
1990,8,BUSINESS,GA,ASO,TAKEOFF RUN,1
1990,8,BUSINESS,OH,AGL,TAKEOFF RUN,0
1990,8,GOVERNMENT,FL,ASO,TAKEOFF RUN,0
1990,8,COMMERCIAL,NJ,AEA,APPROACH,0
1990,8,COMMERCIAL,WA,ANM,TAXI,0
1990,8,PRIVATE,CT,ANE,CLIMB,0
1990,8,COMMERCIAL,OR,ANM,APPROACH,0
1990,8,COMMERCIAL,NY,AEA,APPROACH,0
1990,8,BUSINESS,CT,ANE,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,CLIMB,0
1990,8,GOVERNMENT,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,RI,ANE,APPROACH,0
1990,8,SHIPPING,GA,ASO,CLIMB,0
1990,8,COMMERCIAL,TN,ASO,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,GOVERNMENT,OH,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,FL,ASO,CLIMB,0
1990,8,COMMERCIAL,TX,ASW,APPROACH,0
1990,8,COMMERCIAL,TX,ASW,DESCENT,0
1990,8,COMMERCIAL,MD,AEA,APPROACH,0
1990,8,GOVERNMENT,CA,AWP,CLIMB,0
1990,8,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
1990,8,BUSINESS,IL,AGL,LANDING ROLL,0
1990,8,COMMERCIAL,NY,AEA,APPROACH,0
1990,8,COMMERCIAL,IL,AGL,APPROACH,0
1990,8,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,8,BUSINESS,GA,ASO,TAKEOFF RUN,1
1990,8,COMMERCIAL,MI,AGL,APPROACH,0
1990,9,COMMERCIAL,MD,AEA,CLIMB,1
1990,9,COMMERCIAL,LA,ASW,LANDING ROLL,0
1990,9,COMMERCIAL,TX,ASW,CLIMB,0
1990,9,COMMERCIAL,TX,ASW,APPROACH,0
1990,9,COMMERCIAL,VA,AEA,APPROACH,0
1990,9,COMMERCIAL,PA,AEA,TAKEOFF RUN,0
1990,9,COMMERCIAL,NC,ASO,TAKEOFF RUN,1
1990,9,COMMERCIAL,MI,AGL,TAKEOFF RUN,0
1990,9,COMMERCIAL,PA,AEA,TAKEOFF RUN,1
1990,9,COMMERCIAL,FL,ASO,LANDING ROLL,0
1990,9,COMMERCIAL,TX,ASW,APPROACH,0
1990,9,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
1990,9,COMMERCIAL,MD,AEA,TAKEOFF RUN,0
1990,9,COMMERCIAL,TX,ASW,APPROACH,0
1990,9,COMMERCIAL,KY,ASO,APPROACH,0
1990,9,COMMERCIAL,TX,ASW,APPROACH,0
1990,9,COMMERCIAL,GA,ASO,CLIMB,0
1990,9,COMMERCIAL,NE,ACE,APPROACH,0
1990,9,COMMERCIAL,GA,ASO,APPROACH,0
1990,9,COMMERCIAL,MN,AGL,APPROACH,0
1990,9,COMMERCIAL,IA,ACE,APPROACH,0
1990,9,BUSINESS,MN,AGL,LANDING ROLL,0
1990,9,COMMERCIAL,VA,AEA,APPROACH,1
1990,9,COMMERCIAL,KY,ASO,LANDING ROLL,1
1990,9,COMMERCIAL,IL,AGL,APPROACH,0
1990,9,PRIVATE,GA,ASO,TAKEOFF RUN,0
