Incident Year,Incident Month,Region,FAA Region,Operator,Flight Phase,Aircraft Damage
2014,4,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,0
2014,9,MIDWEST,ACE,COMMERCIAL,APPROACH,0
2014,10,MIDWEST,ACE,COMMERCIAL,LANDING ROLL,0
2014,7,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2014,6,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,0
2014,10,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,0
2014,4,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,0
2014,6,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2014,9,SOUTHEAST,ASW,COMMERCIAL,CLIMB,0
2014,8,MIDWEST,ACE,COMMERCIAL,TAKEOFF RUN,0
2014,5,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
2014,6,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2014,10,WEST,AWP,COMMERCIAL,CLIMB,0
2014,10,MIDWEST,AGL,COMMERCIAL,CLIMB,0
2014,7,WEST,ANM,COMMERCIAL,LANDING ROLL,0
2014,1,SOUTHEAST,ASO,COMMERCIAL,CLIMB,0
2014,9,WEST,ANM,COMMERCIAL,CLIMB,0
2014,10,MIDWEST,AGL,COMMERCIAL,APPROACH,0
2014,3,SOUTHEAST,ASW,BUSINESS,TAXI,0
2014,9,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,0
2014,9,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,0
2014,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2014,6,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2014,9,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
2014,7,MIDWEST,ACE,COMMERCIAL,LANDING ROLL,0
2014,10,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2014,5,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2014,8,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2014,9,MIDWEST,AGL,COMMERCIAL,APPROACH,0
2014,9,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,0
2014,10,MIDWEST,ACE,COMMERCIAL,APPROACH,0
2014,5,SOUTHEAST,ASO,SHIPPING,APPROACH,0
2014,4,NORTHEAST,AEA,COMMERCIAL,DESCENT,0
2014,9,MIDWEST,AGL,COMMERCIAL,APPROACH,0
2014,4,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2014,12,WEST,AWP,COMMERCIAL,LANDING ROLL,0
2014,10,MIDWEST,ACE,COMMERCIAL,TAKEOFF RUN,0
2014,5,WEST,AWP,BUSINESS,APPROACH,0
2014,11,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2014,7,NORTHEAST,ANE,COMMERCIAL,APPROACH,0
2014,5,WEST,AWP,COMMERCIAL,APPROACH,0
2014,11,WEST,AWP,COMMERCIAL,CLIMB,0
2014,5,SOUTHWEST,ASW,COMMERCIAL,CLIMB,0
2014,10,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
2014,9,SOUTHEAST,ASO,COMMERCIAL,ARRIVAL,0
2014,1,SOUTHWEST,AWP,SHIPPING,APPROACH,0
2014,10,WEST,AWP,COMMERCIAL,LANDING ROLL,0
2014,8,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2014,4,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,0
2014,8,SOUTHEAST,ASO,BUSINESS,APPROACH,0
2014,12,SOUTHEAST,ASW,COMMERCIAL,LANDING ROLL,0
2014,9,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2014,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2014,5,NORTHEAST,AEA,GOVERNMENT,APPROACH,0
2014,6,MIDWEST,ACE,COMMERCIAL,APPROACH,0
